playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
motteta01,2018,1,SEA,AL,OF,1,0,9,0,0,0,0,,,,,
motteta01,2018,1,SEA,AL,P,1,0,3,0,0,0,0,,,,,
motteta01,2018,2,MIN,AL,2B,2,0,9,1,0,0,0,,,,,
motteta01,2018,2,MIN,AL,3B,2,1,42,1,3,0,0,,,,,
motteta01,2018,2,MIN,AL,OF,5,3,84,7,0,0,0,,,,,
motteta01,2018,2,MIN,AL,SS,1,1,27,1,4,0,0,,,,,
moustmi01,2018,1,KCA,AL,1B,4,4,105,31,3,0,8,,,,,
moustmi01,2018,1,KCA,AL,3B,76,75,1967,51,171,7,21,,,,,
moustmi01,2018,2,MIL,NL,3B,52,50,1322,32,90,5,11,,,,,
moyaga01,2018,1,MIN,AL,P,35,6,109,4,2,0,0,,,,,
moylape01,2018,1,ATL,NL,P,39,0,85,1,11,0,2,,,,,
mullice01,2018,1,BAL,AL,OF,45,43,1133,108,2,1,0,,,,,
muncyma01,2018,1,LAN,NL,1B,84,58,1644,458,24,5,31,,,,,
muncyma01,2018,1,LAN,NL,2B,13,13,273,25,24,1,8,,,,,
muncyma01,2018,1,LAN,NL,3B,38,30,815,9,60,7,3,,,,,
muncyma01,2018,1,LAN,NL,OF,6,0,26,2,0,0,0,,,,,
munozya01,2018,1,SLN,NL,2B,26,23,587,41,61,5,18,,,,,
munozya01,2018,1,SLN,NL,3B,24,6,287,5,22,3,2,,,,,
munozya01,2018,1,SLN,NL,OF,22,9,283,17,0,2,0,,,,,
munozya01,2018,1,SLN,NL,SS,40,34,915,49,73,8,24,,,,,
murphda08,2018,1,WAS,NL,1B,14,10,251,82,4,0,8,,,,,
murphda08,2018,1,WAS,NL,2B,38,36,861,53,69,4,9,,,,,
murphda08,2018,2,CHN,NL,2B,33,32,745,53,61,2,17,,,,,
murphjr01,2018,1,ARI,NL,C,68,44,1340,425,37,6,2,2,,28,9,
murphto04,2018,1,COL,NL,C,22,19,510,183,8,5,0,1,,9,4,
musgrha01,2018,1,COL,NL,P,35,0,134,1,5,0,0,,,,,
musgrjo01,2018,1,PIT,NL,P,19,19,346,15,22,1,2,,,,,
myerswi01,2018,1,SDN,NL,1B,2,2,48,11,1,0,1,,,,,
myerswi01,2018,1,SDN,NL,3B,36,36,974,32,53,6,4,,,,,
myerswi01,2018,1,SDN,NL,OF,41,39,1017,74,3,0,0,,,,,
naquity01,2018,1,CLE,AL,OF,60,47,1243,123,2,0,0,,,,,
narvaom01,2018,1,CHA,AL,C,85,72,1960,578,40,7,3,12,,66,21,
navaref01,2018,1,CHN,NL,1B,2,0,19,8,0,0,1,,,,,
nealza01,2018,1,LAN,NL,P,1,0,3,0,0,0,0,,,,,
negrokr01,2018,1,ARI,NL,OF,1,1,18,1,0,0,0,,,,,
negrokr01,2018,2,SEA,AL,2B,2,1,33,3,3,0,0,,,,,
negrokr01,2018,2,SEA,AL,3B,4,4,78,2,3,0,0,,,,,
negrokr01,2018,2,SEA,AL,OF,5,3,81,9,1,0,0,,,,,
negrokr01,2018,2,SEA,AL,SS,2,0,27,2,4,0,1,,,,,
nerishe01,2018,1,PHI,NL,P,53,0,143,2,1,1,0,,,,,
neshepa01,2018,1,PHI,NL,P,30,0,73,1,2,0,0,,,,,
neverdo01,2018,1,PIT,NL,P,25,0,81,1,0,0,0,,,,,
newbeja01,2018,1,KCA,AL,P,14,0,40,0,1,0,0,,,,,
newcose01,2018,1,ATL,NL,P,31,30,492,3,19,1,2,,,,,
newmake01,2018,1,PIT,NL,2B,8,5,132,11,9,1,3,,,,,
newmake01,2018,1,PIT,NL,SS,24,19,548,25,40,3,9,,,,,
ngoepgi01,2018,1,TOR,AL,2B,5,4,90,3,5,0,1,,,,,
ngoepgi01,2018,1,TOR,AL,3B,1,0,6,0,1,0,0,,,,,
ngoepgi01,2018,1,TOR,AL,SS,6,2,69,5,11,0,5,,,,,
nicasju01,2018,1,SEA,AL,P,46,0,126,0,2,0,0,,,,,
nidoto01,2018,1,NYN,NL,C,30,24,653,218,8,4,1,1,,20,5,
nimmobr01,2018,1,NYN,NL,OF,126,115,3122,249,4,1,2,,,,,
nixja02,2018,1,SDN,NL,P,9,9,127,6,6,0,2,,,,,
nolaaa01,2018,1,PHI,NL,P,33,33,637,9,26,1,3,,,,,
norribu01,2018,1,SLN,NL,P,64,0,173,2,7,3,2,,,,,
norrida01,2018,1,DET,AL,P,11,8,133,2,2,0,0,,,,,
norwoja01,2018,1,CHN,NL,P,11,0,33,1,0,1,0,,,,,
nottija01,2018,1,MIL,NL,C,8,6,170,54,5,2,0,0,,5,1,
novaiv01,2018,1,PIT,NL,P,29,29,483,8,11,5,0,,,,,
nunezed02,2018,1,BOS,AL,2B,74,70,1882,92,121,4,25,,,,,
nunezed02,2018,1,BOS,AL,3B,45,41,1095,30,71,3,3,,,,,
nunezre01,2018,1,TEX,AL,3B,8,8,213,3,20,5,4,,,,,
nunezre01,2018,1,TEX,AL,OF,4,3,72,5,0,0,0,,,,,
nunezre01,2018,2,BAL,AL,3B,59,56,1412,32,90,7,8,,,,,
nunovi01,2018,1,TBA,AL,P,17,0,99,1,4,0,0,,,,,
oakstr01,2018,1,KCA,AL,P,4,2,41,0,3,0,0,,,,,
obergsc01,2018,1,COL,NL,P,56,0,176,4,9,0,2,,,,,
obriepe04,2018,1,MIA,NL,1B,17,15,389,105,8,1,11,,,,,
obriepe04,2018,1,MIA,NL,OF,2,2,42,3,1,0,1,,,,,
odayda01,2018,1,BAL,AL,P,20,0,60,0,4,0,0,,,,,
odorija01,2018,1,MIN,AL,P,32,32,493,10,10,2,1,,,,,
odorro01,2018,1,TEX,AL,2B,127,123,3254,218,336,9,96,,,,,
ogandal01,2018,1,CLE,AL,P,1,0,3,0,0,0,0,,,,,
ogradch01,2018,1,MIA,NL,P,8,0,21,0,1,0,0,,,,,
ohearry01,2018,1,KCA,AL,1B,31,31,821,279,13,5,18,,,,,
ohearry01,2018,1,KCA,AL,OF,1,1,27,1,0,0,0,,,,,
ohse01,2018,1,TOR,AL,P,48,0,141,1,1,1,0,,,,,
ohse01,2018,2,COL,NL,P,25,0,64,1,1,0,1,,,,,
ohtansh01,2018,1,LAA,AL,P,10,10,155,1,6,0,1,,,,,
okertst01,2018,1,SFN,NL,P,10,0,22,0,0,0,0,,,,,
olsonma02,2018,1,OAK,AL,1B,162,152,4210,1403,84,7,115,,,,,
olsonty01,2018,1,CLE,AL,P,43,0,82,2,1,0,0,,,,,
oneilty01,2018,1,SLN,NL,OF,42,27,818,60,1,2,0,,,,,
orfna01,2018,1,MIL,NL,2B,3,1,48,1,5,0,1,,,,,
orfna01,2018,1,MIL,NL,3B,1,0,17,1,2,0,0,,,,,
orfna01,2018,1,MIL,NL,OF,1,0,6,0,0,0,0,,,,,
orfna01,2018,1,MIL,NL,SS,2,1,36,2,2,0,1,,,,,
orlanpa01,2018,1,KCA,AL,OF,21,20,513,47,1,2,0,,,,,
ortegra01,2018,1,MIA,NL,OF,34,30,781,70,3,3,1,,,,,
ortizlu02,2018,1,BAL,AL,P,2,1,7,0,0,0,0,,,,,
osichjo01,2018,1,SFN,NL,P,12,0,36,2,1,0,0,,,,,
osunajo01,2018,1,PIT,NL,1B,12,11,307,83,9,1,9,,,,,
osunajo01,2018,1,PIT,NL,3B,7,6,135,0,6,0,1,,,,,
osunajo01,2018,1,PIT,NL,OF,7,5,138,11,0,0,0,,,,,
osunaro01,2018,1,TOR,AL,P,15,0,46,1,3,0,1,,,,,
osunaro01,2018,2,HOU,AL,P,23,0,68,1,2,0,0,,,,,
oswalco01,2018,1,NYN,NL,P,17,12,194,8,8,0,3,,,,,
oteroda01,2018,1,CLE,AL,P,61,0,176,3,6,0,2,,,,,
ottavad01,2018,1,COL,NL,P,75,0,233,8,4,1,0,,,,,
owingch01,2018,1,ARI,NL,2B,9,8,197,10,19,0,4,,,,,
owingch01,2018,1,ARI,NL,3B,15,9,246,4,13,0,1,,,,,
owingch01,2018,1,ARI,NL,OF,60,46,1346,83,5,3,1,,,,,
ozunama01,2018,1,SLN,NL,OF,147,146,3850,264,6,4,4,,,,,
paganem01,2018,1,OAK,AL,P,55,0,186,4,4,0,0,,,,,
palkada01,2018,1,CHA,AL,OF,68,62,1579,92,3,0,1,,,,,
panikjo01,2018,1,SFN,NL,1B,1,1,29,10,0,0,1,,,,,
panikjo01,2018,1,SFN,NL,2B,94,90,2383,153,237,6,65,,,,,
pannoth01,2018,1,TOR,AL,P,12,6,129,1,6,0,0,,,,,
pareded01,2018,1,LAA,AL,P,14,0,55,1,1,0,0,,,,,
pareded02,2018,1,LAN,NL,P,15,0,23,0,1,0,0,,,,,
parkebl01,2018,1,LAA,AL,P,67,0,199,2,1,0,0,,,,,
parrage01,2018,1,COL,NL,OF,119,97,2725,194,9,4,3,,,,,
parsowe01,2018,1,ATL,NL,P,1,0,15,0,0,0,0,,,,,
paulida01,2018,1,TOR,AL,P,7,0,20,0,1,1,0,,,,,
paxtoja01,2018,1,SEA,AL,P,28,28,481,1,7,0,0,,,,,
pazosja01,2018,1,SEA,AL,P,60,0,150,2,2,0,0,,,,,
peacobr01,2018,1,HOU,AL,P,61,1,195,2,3,1,0,,,,,
pearcst01,2018,1,TOR,AL,1B,3,3,66,22,1,0,1,,,,,
pearcst01,2018,1,TOR,AL,OF,11,9,204,17,0,0,0,,,,,
pearcst01,2018,2,BOS,AL,1B,31,25,642,160,14,1,12,,,,,
pearcst01,2018,2,BOS,AL,OF,4,0,33,1,0,0,0,,,,,
pederjo01,2018,1,LAN,NL,OF,132,88,2574,163,6,1,1,,,,,
pedrodu01,2018,1,BOS,AL,2B,3,3,81,7,7,0,1,,,,,
pelhacd01,2018,1,TEX,AL,P,10,0,23,1,0,0,0,,,,,
penafe01,2018,1,LAA,AL,P,19,17,278,6,12,0,2,,,,,
penafr01,2018,1,SLN,NL,1B,2,0,9,1,0,0,0,,,,,
penafr01,2018,1,SLN,NL,C,56,30,983,296,11,1,0,2,,14,1,
pencehu01,2018,1,SFN,NL,OF,55,47,1326,97,0,1,0,,,,,
pennicl01,2018,1,CIN,NL,3B,8,5,138,1,14,2,1,,,,,
pennicl01,2018,1,CIN,NL,P,1,0,3,0,0,0,0,,,,,
pennicl01,2018,1,CIN,NL,SS,5,1,57,1,2,0,1,,,,,
peralda01,2018,1,ARI,NL,OF,140,137,3690,225,1,4,0,,,,,
peralfr01,2018,1,MIL,NL,P,16,14,235,2,3,0,0,,,,,
peralwa01,2018,1,CIN,NL,P,59,0,136,6,11,0,2,,,,,
peralwi01,2018,1,KCA,AL,P,37,0,103,1,3,0,0,,,,,
perazjo01,2018,1,CIN,NL,OF,1,0,6,1,0,0,0,,,,,
perazjo01,2018,1,CIN,NL,SS,156,152,3987,161,403,22,85,,,,,
perdolu02,2018,1,SDN,NL,P,12,10,134,4,1,0,0,,,,,
perezca02,2018,1,ATL,NL,C,6,6,146,47,4,1,0,0,,3,2,
perezca02,2018,2,TEX,AL,C,19,15,398,123,8,1,1,3,,6,4,
perezci01,2018,1,HOU,AL,P,8,0,34,0,0,0,0,,,,,
perezhe01,2018,1,MIL,NL,1B,6,0,19,7,1,0,1,,,,,
perezhe01,2018,1,MIL,NL,2B,51,25,692,38,63,2,17,,,,,
perezhe01,2018,1,MIL,NL,3B,22,11,375,8,26,0,2,,,,,
perezhe01,2018,1,MIL,NL,OF,44,15,580,35,2,0,0,,,,,
perezhe01,2018,1,MIL,NL,P,3,0,10,1,0,0,0,,,,,
perezhe01,2018,1,MIL,NL,SS,20,15,398,18,33,2,11,,,,,
perezma02,2018,1,TEX,AL,P,22,15,256,1,7,0,1,,,,,
perezmi03,2018,1,TBA,AL,C,24,22,555,175,18,0,0,0,,12,5,
perezol01,2018,1,CLE,AL,P,51,0,97,1,5,0,0,,,,,
perezro02,2018,1,CLE,AL,C,58,55,1430,538,26,5,3,3,,27,9,
perezsa02,2018,1,KCA,AL,1B,3,2,64,25,1,0,2,,,,,
perezsa02,2018,1,KCA,AL,C,96,96,2493,690,69,0,11,4,,27,25,
peterdi01,2018,1,MIA,NL,P,7,5,83,3,2,0,0,,,,,
peterja01,2018,1,NYA,AL,OF,3,2,72,6,0,0,0,,,,,
peterja01,2018,2,BAL,AL,2B,18,13,356,27,29,1,8,,,,,
peterja01,2018,2,BAL,AL,3B,35,19,565,21,47,1,11,,,,,
peterja01,2018,2,BAL,AL,OF,33,21,613,39,2,1,0,,,,,
peterja01,2018,2,BAL,AL,P,1,0,3,0,1,0,1,,,,,
peterja01,2018,2,BAL,AL,SS,3,1,48,3,4,0,2,,,,,
peterti01,2018,1,NYN,NL,P,22,0,83,1,2,0,0,,,,,
petitgr01,2018,1,MIN,AL,1B,1,0,3,2,0,0,0,,,,,
petitgr01,2018,1,MIN,AL,2B,10,8,222,17,28,0,9,,,,,
petitgr01,2018,1,MIN,AL,3B,6,4,114,4,12,1,2,,,,,
petitgr01,2018,1,MIN,AL,SS,9,5,151,11,13,2,4,,,,,
petityu01,2018,1,OAK,AL,P,74,0,279,5,11,0,1,,,,,
petrija01,2018,1,TOR,AL,P,41,0,137,1,4,0,0,,,,,
phamth01,2018,1,SLN,NL,OF,91,90,2358,203,2,5,0,,,,,
phamth01,2018,2,TBA,AL,OF,37,37,962,63,2,0,0,,,,,
phegljo01,2018,1,OAK,AL,C,39,27,742,210,18,1,2,6,,13,7,
phillbr01,2018,1,BOS,AL,2B,5,3,90,2,2,1,0,,,,,
phillbr01,2018,1,BOS,AL,3B,4,2,57,2,0,1,0,,,,,
phillbr02,2018,1,MIL,NL,OF,12,2,127,11,0,0,0,,,,,
phillbr02,2018,2,KCA,AL,OF,33,32,816,83,3,0,1,,,,,
phillev01,2018,1,ATL,NL,P,4,0,19,0,1,0,0,,,,,
phillev01,2018,2,BAL,AL,P,5,1,16,0,0,0,0,,,,,
pillake01,2018,1,TOR,AL,OF,142,132,3517,352,7,6,2,,,,,
pinama01,2018,1,MIL,NL,1B,1,0,1,0,0,0,0,,,,,
pinama01,2018,1,MIL,NL,C,92,84,2229,720,45,4,6,2,,29,20,
pindech01,2018,1,OAK,AL,1B,1,1,12,3,0,0,0,,,,,
pindech01,2018,1,OAK,AL,2B,21,13,388,21,26,0,2,,,,,
pindech01,2018,1,OAK,AL,3B,16,4,201,11,18,2,2,,,,,
pindech01,2018,1,OAK,AL,OF,73,56,1454,123,4,2,0,,,,,
pindech01,2018,1,OAK,AL,SS,3,3,78,3,9,2,1,,,,,
pireljo01,2018,1,SDN,NL,1B,9,1,78,22,2,0,0,,,,,
pireljo01,2018,1,SDN,NL,2B,77,70,1767,99,158,7,34,,,,,
pireljo01,2018,1,SDN,NL,OF,34,31,824,44,3,2,1,,,,,
piscost01,2018,1,OAK,AL,OF,151,148,3944,273,5,3,1,,,,,
pivetni01,2018,1,PHI,NL,P,33,32,492,9,18,3,0,,,,,
plaweke01,2018,1,NYN,NL,1B,3,2,51,12,0,0,0,,,,,
plaweke01,2018,1,NYN,NL,C,71,64,1769,597,31,4,1,0,,54,16,
plouftr01,2018,1,PHI,NL,2B,1,1,8,1,0,0,0,,,,,
plouftr01,2018,1,PHI,NL,3B,2,0,25,0,2,0,0,,,,,
plouftr01,2018,1,PHI,NL,OF,1,1,15,1,0,0,0,,,,,
plutkad01,2018,1,CLE,AL,P,17,12,230,3,7,0,0,,,,,
polangr01,2018,1,PIT,NL,OF,124,122,3215,229,8,2,1,,,,,
polanjo01,2018,1,MIN,AL,SS,76,76,1993,90,172,13,42,,,,,
polloaj01,2018,1,ARI,NL,OF,109,105,2808,229,3,1,1,,,,,
pomerdr01,2018,1,BOS,AL,P,26,11,222,2,3,0,0,,,,,
pompeda01,2018,1,TOR,AL,OF,3,2,69,5,0,0,0,,,,,
ponceda01,2018,1,SLN,NL,P,11,4,99,6,3,1,1,,,,,
porceri01,2018,1,BOS,AL,P,33,33,574,15,20,3,1,,,,,
poseybu01,2018,1,SFN,NL,1B,13,13,322,87,8,0,9,,,,,
poseybu01,2018,1,SFN,NL,C,88,85,2278,677,37,2,3,3,,42,17,
poundbr01,2018,1,COL,NL,P,14,0,46,1,1,0,0,,,,,
powelbo02,2018,1,OAK,AL,OF,7,6,168,16,0,1,0,,,,,
poynebo01,2018,1,BOS,AL,P,20,0,67,1,4,0,0,,,,,
pradoma01,2018,1,MIA,NL,1B,1,1,27,8,1,0,0,,,,,
pradoma01,2018,1,MIA,NL,3B,48,48,1227,30,71,2,11,,,,,
pressry01,2018,1,MIN,AL,P,51,0,143,2,5,0,0,,,,,
pressry01,2018,2,HOU,AL,P,26,0,70,2,4,0,0,,,,,
priceda01,2018,1,BOS,AL,P,30,30,528,6,20,0,0,,,,,
profaju01,2018,1,TEX,AL,1B,24,20,521,201,7,0,23,,,,,
profaju01,2018,1,TEX,AL,2B,10,9,237,18,27,1,13,,,,,
profaju01,2018,1,TEX,AL,3B,51,46,1230,39,85,11,9,,,,,
profaju01,2018,1,TEX,AL,OF,1,0,3,0,0,0,0,,,,,
profaju01,2018,1,TEX,AL,SS,68,61,1634,57,148,13,29,,,,,
pruitau01,2018,1,TBA,AL,P,23,0,209,2,8,0,1,,,,,
puigya01,2018,1,LAN,NL,OF,118,107,2894,171,10,8,4,,,,,
pujolal01,2018,1,LAA,AL,1B,70,70,1770,529,53,4,60,,,,,
quackke01,2018,1,CIN,NL,P,10,0,27,0,0,0,0,,,,,
quinnro01,2018,1,PHI,NL,OF,37,31,856,77,2,2,2,,,,,
quinnro01,2018,1,PHI,NL,P,1,0,5,0,0,0,0,,,,,
quinnro01,2018,1,PHI,NL,SS,1,0,4,0,0,0,0,,,,,
quintjo01,2018,1,CHN,NL,P,32,32,523,13,19,1,2,,,,,
raineta01,2018,1,CIN,NL,P,8,0,21,0,1,0,0,,,,,
ramirca01,2018,1,TOR,AL,P,2,0,7,0,0,0,0,,,,,
ramirca01,2018,2,OAK,AL,P,3,0,18,2,0,0,0,,,,,
ramirer02,2018,1,SEA,AL,P,10,10,137,2,2,0,0,,,,,
ramirha01,2018,1,BOS,AL,1B,25,25,637,182,8,0,19,,,,,
ramirjc01,2018,1,LAA,AL,P,2,2,20,3,0,0,0,,,,,
ramirjo01,2018,1,CLE,AL,2B,16,16,426,24,33,3,5,,,,,
ramirjo01,2018,1,CLE,AL,3B,137,137,3631,94,205,11,21,,,,,
ramirjo02,2018,1,ATL,NL,P,7,0,19,0,0,1,0,,,,,
ramirne01,2018,1,CLE,AL,P,47,0,125,1,2,0,0,,,,,
ramirno01,2018,1,LAA,AL,P,69,1,250,5,4,1,0,,,,,
ramirye01,2018,1,BAL,AL,P,17,12,196,2,6,0,0,,,,,
ramosaj01,2018,1,NYN,NL,P,28,0,59,0,2,0,1,,,,,
ramosed02,2018,1,PHI,NL,P,52,0,128,0,0,0,0,,,,,
ramoswi01,2018,1,TBA,AL,C,73,69,1831,564,38,4,3,6,,25,7,
ramoswi01,2018,2,PHI,NL,C,23,22,552,190,13,1,0,2,,9,7,
rasmuco01,2018,1,BAL,AL,OF,15,8,266,17,1,1,1,,,,,
ravinjo01,2018,1,ATL,NL,P,2,0,9,1,1,0,0,,,,,
rayro02,2018,1,ARI,NL,P,24,24,371,1,5,0,0,,,,,
realmjt01,2018,1,MIA,NL,1B,13,8,234,77,5,0,8,,,,,
realmjt01,2018,1,MIA,NL,C,112,111,2853,826,46,7,6,8,,34,21,
reddijo01,2018,1,HOU,AL,OF,128,119,3160,209,9,0,2,,,,,
reedad01,2018,1,MIN,AL,P,55,0,168,4,5,0,0,,,,,
reedaj01,2018,1,HOU,AL,1B,1,1,24,6,0,0,1,,,,,
reedco01,2018,1,CIN,NL,P,17,7,129,5,5,0,1,,,,,
reedmi02,2018,1,ATL,NL,OF,1,0,5,0,0,0,0,,,,,
refsnro01,2018,1,TBA,AL,1B,1,0,3,1,0,0,0,,,,,
refsnro01,2018,1,TBA,AL,OF,26,24,588,35,3,0,0,,,,,
reidfse01,2018,1,TOR,AL,P,7,7,100,0,3,0,0,,,,,
reinhja01,2018,1,NYN,NL,2B,1,1,24,1,3,0,0,,,,,
reinhja01,2018,1,NYN,NL,3B,4,1,53,3,3,0,0,,,,,
reinhja01,2018,1,NYN,NL,OF,6,2,78,3,0,0,0,,,,,
reinhja01,2018,1,NYN,NL,SS,3,2,57,1,6,0,1,,,,,
reiniza01,2018,1,DET,AL,P,18,0,64,0,4,0,0,,,,,
rendoan01,2018,1,WAS,NL,3B,136,135,3558,88,222,6,23,,,,,
renfrhu01,2018,1,SDN,NL,OF,103,95,2565,192,6,8,1,,,,,
reyesal02,2018,1,SLN,NL,P,1,1,12,0,1,0,0,,,,,
reyesfr01,2018,1,SDN,NL,OF,75,71,1654,107,2,2,0,,,,,
reyesje01,2018,1,CIN,NL,P,5,0,17,1,0,0,0,,,,,
reyesjo01,2018,1,NYN,NL,2B,13,8,278,9,21,3,3,,,,,
reyesjo01,2018,1,NYN,NL,3B,28,21,600,12,29,2,3,,,,,
reyesjo01,2018,1,NYN,NL,P,1,0,3,0,0,0,0,,,,,
reyesjo01,2018,1,NYN,NL,SS,25,19,510,15,48,3,6,,,,,
reyespa01,2018,1,PIT,NL,2B,1,0,15,0,1,0,0,,,,,
reyespa01,2018,1,PIT,NL,3B,3,2,62,2,5,1,0,,,,,
reyespa01,2018,1,PIT,NL,OF,12,11,309,22,2,1,1,,,,,
reyesvi01,2018,1,DET,AL,OF,63,53,1491,111,4,0,1,,,,,
reynoma01,2018,1,WAS,NL,1B,45,36,1065,316,20,2,35,,,,,
reynoma01,2018,1,WAS,NL,2B,1,0,6,0,1,0,0,,,,,
reynoma01,2018,1,WAS,NL,3B,10,7,191,7,14,3,0,,,,,
reynoma01,2018,1,WAS,NL,OF,2,0,1,0,0,0,0,,,,,
reynoma01,2018,1,WAS,NL,P,1,0,1,0,0,0,0,,,,,
reynoma03,2018,1,WAS,NL,3B,4,1,51,1,2,0,0,,,,,
rhameja01,2018,1,NYN,NL,P,30,0,97,1,1,0,0,,,,,
richacl01,2018,1,SDN,NL,P,27,27,476,3,38,3,0,,,,,
richaga01,2018,1,LAA,AL,P,16,16,229,3,4,1,0,,,,,
richatr01,2018,1,MIA,NL,P,25,25,379,7,13,0,1,,,,,
rickajo01,2018,1,BAL,AL,OF,78,56,1544,116,8,1,2,,,,,
riddljt01,2018,1,MIA,NL,SS,95,75,2074,115,227,6,47,,,,,
riosya01,2018,1,PHI,NL,P,36,0,108,3,5,1,2,,,,,
riverfe01,2018,1,PIT,NL,P,70,0,210,2,5,1,0,,,,,
riverre01,2018,1,LAA,AL,1B,2,0,12,1,0,0,0,,,,,
riverre01,2018,1,LAA,AL,C,26,22,603,216,15,1,3,3,,9,7,
riverre01,2018,2,ATL,NL,C,3,0,24,10,0,0,0,0,,1,0,
riverya01,2018,1,MIA,NL,1B,5,0,16,4,0,0,1,,,,,
riverya01,2018,1,MIA,NL,2B,11,3,114,6,11,0,4,,,,,
riverya01,2018,1,MIA,NL,3B,29,14,455,11,39,0,4,,,,,
riverya01,2018,1,MIA,NL,OF,9,3,95,9,0,0,0,,,,,
riverya01,2018,1,MIA,NL,SS,28,8,280,16,33,4,8,,,,,
rizzoan01,2018,1,CHN,NL,1B,153,148,3979,1133,147,7,128,,,,,
rizzoan01,2018,1,CHN,NL,2B,1,0,1,0,0,0,0,,,,,
rizzoan01,2018,1,CHN,NL,P,1,0,1,0,0,0,0,,,,,
roarkta01,2018,1,WAS,NL,P,31,30,541,7,24,0,0,,,,,
roberda08,2018,1,NYA,AL,P,69,0,209,6,5,1,0,,,,,
roberda10,2018,1,TBA,AL,1B,1,0,6,2,0,0,0,,,,,
roberda10,2018,1,TBA,AL,2B,39,35,873,56,94,2,23,,,,,
roberda10,2018,1,TBA,AL,3B,19,14,420,9,26,2,4,,,,,
roberda10,2018,1,TBA,AL,OF,4,4,90,5,0,0,0,,,,,
roberda10,2018,1,TBA,AL,P,1,0,3,0,0,0,0,,,,,
roberda10,2018,1,TBA,AL,SS,29,25,690,14,68,6,9,,,,,
robindr01,2018,1,TEX,AL,2B,8,8,216,11,24,1,5,,,,,
robindr01,2018,1,TEX,AL,3B,3,0,12,0,1,0,0,,,,,
robindr01,2018,1,TEX,AL,OF,30,22,600,63,2,2,0,,,,,
robindr01,2018,1,TEX,AL,SS,1,0,20,0,1,1,0,,,,,
robinsh01,2018,1,NYA,AL,OF,24,17,446,36,4,1,1,,,,,
robleha01,2018,1,NYN,NL,P,16,0,59,0,0,0,0,,,,,
robleha01,2018,2,LAA,AL,P,37,0,109,1,1,0,0,,,,,
roblevi01,2018,1,WAS,NL,OF,17,12,348,33,1,0,0,,,,,
rodnefe01,2018,1,MIN,AL,P,46,0,131,3,5,0,1,,,,,
rodnefe01,2018,2,OAK,AL,P,22,0,62,1,1,0,0,,,,,
rodonca01,2018,1,CHA,AL,P,20,20,362,3,12,1,0,,,,,
rodride01,2018,1,SFN,NL,P,21,19,355,7,7,0,1,,,,,
rodried05,2018,1,BOS,AL,P,27,23,389,1,11,0,0,,,,,
rodrije01,2018,1,WAS,NL,P,14,8,156,2,6,0,0,,,,,
rodriri04,2018,1,TEX,AL,P,4,0,20,0,1,0,0,,,,,
rodriri05,2018,1,PIT,NL,P,63,0,208,2,6,0,0,,,,,
rodriro03,2018,1,DET,AL,1B,10,7,198,53,5,2,3,,,,,
rodriro03,2018,1,DET,AL,2B,17,13,368,20,40,1,9,,,,,
rodriro03,2018,1,DET,AL,3B,12,8,253,5,12,2,0,,,,,
rodriro03,2018,1,DET,AL,OF,1,0,3,0,0,0,0,,,,,
rodriro03,2018,1,DET,AL,SS,24,19,531,25,45,6,5,,,,,
rodrise01,2018,1,PIT,NL,1B,2,0,9,6,0,0,0,,,,,
rodrise01,2018,1,PIT,NL,2B,26,13,415,25,36,2,9,,,,,
rodrise01,2018,1,PIT,NL,3B,1,0,3,0,0,1,0,,,,,
rodrise01,2018,1,PIT,NL,OF,18,12,354,25,0,0,0,,,,,
rodrise01,2018,1,PIT,NL,SS,16,11,325,15,36,3,9,,,,,
roech01,2018,1,TBA,AL,P,61,0,151,2,6,0,2,,,,,
rogerjo01,2018,1,BAL,AL,P,3,3,35,0,0,0,0,,,,,
rogerta01,2018,1,MIN,AL,P,72,0,205,6,8,0,0,,,,,
rojasmi02,2018,1,MIA,NL,1B,49,5,306,89,9,1,14,,,,,
rojasmi02,2018,1,MIA,NL,2B,11,8,204,15,27,0,7,,,,,
rojasmi02,2018,1,MIA,NL,3B,39,34,857,28,58,1,6,,,,,
rojasmi02,2018,1,MIA,NL,SS,83,78,1972,123,195,2,31,,,,,
romansa01,2018,1,CIN,NL,P,39,25,437,15,18,2,1,,,,,
romeren01,2018,1,WAS,NL,P,2,0,6,0,0,0,0,,,,,
romeren01,2018,2,PIT,NL,P,2,0,12,0,0,0,0,,,,,
romeren01,2018,3,KCA,AL,P,4,0,12,1,0,0,0,,,,,
romerfe01,2018,1,MIN,AL,P,11,11,167,3,7,1,0,,,,,
rominan01,2018,1,SEA,AL,1B,16,2,126,29,0,0,3,,,,,
rominan01,2018,1,SEA,AL,2B,18,10,300,20,27,0,10,,,,,
rominan01,2018,1,SEA,AL,3B,6,4,114,4,7,1,0,,,,,
rominan01,2018,1,SEA,AL,OF,5,3,114,11,1,0,0,,,,,
rominan01,2018,1,SEA,AL,P,3,0,9,0,0,0,0,,,,,
rominan01,2018,1,SEA,AL,SS,18,10,309,18,27,1,7,,,,,
rominau01,2018,1,NYA,AL,C,76,68,1834,668,48,4,3,5,,45,16,
romose01,2018,1,TBA,AL,3B,1,0,1,0,0,0,0,,,,,
romose01,2018,1,TBA,AL,P,73,5,202,0,2,0,0,,,,,
